"subject" "activity" "measurement" "average"
6 "Walking Upstairs" "tGravityAccmeanZ" 0.0184833048368539
6 "Walking Upstairs" "tGravityAccstdX" -0.965208976741573
6 "Walking Upstairs" "tGravityAccstdY" -0.946484614719101
6 "Walking Upstairs" "tGravityAccstdZ" -0.930654188651685
7 "Walking Upstairs" "fBodyAccJerkmeanX" -0.637521940243831
7 "Walking Upstairs" "fBodyAccJerkmeanY" -0.641687333850227
7 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.642515716574286
7 "Walking Upstairs" "fBodyAccJerkstdX" -0.626785744584416
7 "Walking Upstairs" "fBodyAccJerkstdY" -0.62853163071948
7 "Walking Upstairs" "fBodyAccJerkstdZ" -0.684856438953896
7 "Walking Upstairs" "fBodyAccMagmean" -0.518323878824675
7 "Walking Upstairs" "fBodyAccmeanX" -0.593011288564935
7 "Walking Upstairs" "fBodyAccmeanY" -0.563547785174026
7 "Walking Upstairs" "fBodyAccmeanZ" -0.531005941495552
7 "Walking Upstairs" "fBodyAccstdX" -0.572347541484091
7 "Walking Upstairs" "fBodyAccstdY" -0.567046977262987
7 "Walking Upstairs" "fBodyAccstdZ" -0.460792123277305
7 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.553360009658182
7 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.668879188156396
7 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.628877272791136
7 "Walking Upstairs" "fBodyGyromeanX" -0.643767578493507
7 "Walking Upstairs" "fBodyGyromeanY" -0.630419275006169
7 "Walking Upstairs" "fBodyGyromeanZ" -0.655083354905844
7 "Walking Upstairs" "fBodyGyrostdX" -0.703883646896104
7 "Walking Upstairs" "fBodyGyrostdY" -0.671161922837662
7 "Walking Upstairs" "fBodyGyrostdZ" -0.698949518905844
7 "Walking Upstairs" "tBodyAccJerkMagmean" -0.622815767680292
7 "Walking Upstairs" "tBodyAccJerkmeanX" 0.0831829573168831
7 "Walking Upstairs" "tBodyAccJerkmeanY" 0.00760909767418831
7 "Walking Upstairs" "tBodyAccJerkmeanZ" -0.00791725696048701
7 "Walking Upstairs" "tBodyAccJerkstdX" -0.615131377408279
7 "Walking Upstairs" "tBodyAccJerkstdY" -0.622997416262013
7 "Walking Upstairs" "tBodyAccJerkstdZ" -0.664336860544416
7 "Walking Upstairs" "tBodyAccMagmean" -0.511312036747403
7 "Walking Upstairs" "tBodyAccmeanX" 0.270211697814935
7 "Walking Upstairs" "tBodyAccmeanY" -0.0187904887668182
7 "Walking Upstairs" "tBodyAccmeanZ" -0.112492375388312
7 "Walking Upstairs" "tBodyAccstdX" -0.577518324748052
7 "Walking Upstairs" "tBodyAccstdY" -0.546403365345779
7 "Walking Upstairs" "tBodyAccstdZ" -0.456473642256981
7 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.713191348337662
7 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.0942037376182662
7 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0414401406082792
7 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.0610307928148701
7 "Walking Upstairs" "tBodyGyroJerkstdX" -0.701731200484416
7 "Walking Upstairs" "tBodyGyroJerkstdY" -0.674920114957468
7 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.750808705594156
7 "Walking Upstairs" "tBodyGyroMagmean" -0.581899897967532
7 "Walking Upstairs" "tBodyGyromeanX" -0.0518716929407792
7 "Walking Upstairs" "tBodyGyromeanY" -0.0646077113078896
7 "Walking Upstairs" "tBodyGyromeanZ" 0.0977671721406169
7 "Walking Upstairs" "tBodyGyrostdX" -0.687155474097403
7 "Walking Upstairs" "tBodyGyrostdY" -0.652408657909091
7 "Walking Upstairs" "tBodyGyrostdZ" -0.663340760331169
7 "Walking Upstairs" "tGravityAccMagmean" -0.511312036747403
7 "Walking Upstairs" "tGravityAccmeanX" 0.681289120844156
7 "Walking Upstairs" "tGravityAccmeanY" -0.0420221452496753
7 "Walking Upstairs" "tGravityAccmeanZ" 0.0342160711928604
7 "Walking Upstairs" "tGravityAccstdX" -0.956538178587662
7 "Walking Upstairs" "tGravityAccstdY" -0.955312554090909
7 "Walking Upstairs" "tGravityAccstdZ" -0.923304724090909
8 "Walking Upstairs" "fBodyAccJerkmeanX" -0.59163500910605
8 "Walking Upstairs" "fBodyAccJerkmeanY" -0.495906215569395
8 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.644285802406762
8 "Walking Upstairs" "fBodyAccJerkstdX" -0.598546245236655
8 "Walking Upstairs" "fBodyAccJerkstdY" -0.45636839585694
8 "Walking Upstairs" "fBodyAccJerkstdZ" -0.691480916950178
8 "Walking Upstairs" "fBodyAccMagmean" -0.512106792856939
8 "Walking Upstairs" "fBodyAccmeanX" -0.581831414648399
8 "Walking Upstairs" "fBodyAccmeanY" -0.374944236206406
8 "Walking Upstairs" "fBodyAccmeanZ" -0.550979388719929
8 "Walking Upstairs" "fBodyAccstdX" -0.585343460535587
8 "Walking Upstairs" "fBodyAccstdY" -0.378656458967972
8 "Walking Upstairs" "fBodyAccstdZ" -0.513206312959075
8 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.529244911130605
8 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.70215621546726
8 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.609984289180071
8 "Walking Upstairs" "fBodyGyromeanX" -0.601382421248399
8 "Walking Upstairs" "fBodyGyromeanY" -0.575938482711388
8 "Walking Upstairs" "fBodyGyromeanZ" -0.525562919047438
8 "Walking Upstairs" "fBodyGyrostdX" -0.675275353078292
8 "Walking Upstairs" "fBodyGyrostdY" -0.573087292172598
8 "Walking Upstairs" "fBodyGyrostdZ" -0.553968587869751
8 "Walking Upstairs" "tBodyAccJerkMagmean" -0.534248616612028
8 "Walking Upstairs" "tBodyAccJerkmeanX" 0.084215745375516
8 "Walking Upstairs" "tBodyAccJerkmeanY" 0.000860301581786477
8 "Walking Upstairs" "tBodyAccJerkmeanZ" -0.0196719912994306
8 "Walking Upstairs" "tBodyAccJerkstdX" -0.575993073911744
8 "Walking Upstairs" "tBodyAccJerkstdY" -0.458724925167972
8 "Walking Upstairs" "tBodyAccJerkstdZ" -0.66835678475516
8 "Walking Upstairs" "tBodyAccMagmean" -0.468522592843416
8 "Walking Upstairs" "tBodyAccmeanX" 0.270759063295374
8 "Walking Upstairs" "tBodyAccmeanY" -0.0181894974688612
8 "Walking Upstairs" "tBodyAccmeanZ" -0.106809623683986
8 "Walking Upstairs" "tBodyAccstdX" -0.582958863017438
8 "Walking Upstairs" "tBodyAccstdY" -0.349383732046263
8 "Walking Upstairs" "tBodyAccstdZ" -0.499472687913167
8 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.673625525658363
8 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.104969855200356
8 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0400922240331673
8 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.0582887148366548
8 "Walking Upstairs" "tBodyGyroJerkstdX" -0.674984452240214
8 "Walking Upstairs" "tBodyGyroJerkstdY" -0.683086930288968
8 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.695970301754448
8 "Walking Upstairs" "tBodyGyroMagmean" -0.476214943826192
8 "Walking Upstairs" "tBodyGyromeanX" 0.00359053897160142
8 "Walking Upstairs" "tBodyGyromeanY" -0.091077509832669
8 "Walking Upstairs" "tBodyGyromeanZ" 0.0640867611561922
8 "Walking Upstairs" "tBodyGyrostdX" -0.656219242281851
8 "Walking Upstairs" "tBodyGyrostdY" -0.570941237019217
8 "Walking Upstairs" "tBodyGyrostdZ" -0.511392038012811
8 "Walking Upstairs" "tGravityAccMagmean" -0.468522592843416
8 "Walking Upstairs" "tGravityAccmeanX" 0.647498175409253
8 "Walking Upstairs" "tGravityAccmeanY" 0.0303211113118861
8 "Walking Upstairs" "tGravityAccmeanZ" 0.0836542406807936
8 "Walking Upstairs" "tGravityAccstdX" -0.954256666035587
8 "Walking Upstairs" "tGravityAccstdY" -0.94844645047331
8 "Walking Upstairs" "tGravityAccstdZ" -0.923180663601423
9 "Walking Upstairs" "fBodyAccJerkmeanX" -0.621377141312847
9 "Walking Upstairs" "fBodyAccJerkmeanY" -0.699766614569444
9 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.702931927996528
9 "Walking Upstairs" "fBodyAccJerkstdX" -0.572819893733993
9 "Walking Upstairs" "fBodyAccJerkstdY" -0.679065855003472
9 "Walking Upstairs" "fBodyAccJerkstdZ" -0.739139922708333
9 "Walking Upstairs" "fBodyAccMagmean" -0.553186448295139
9 "Walking Upstairs" "fBodyAccmeanX" -0.579258404408681
9 "Walking Upstairs" "fBodyAccmeanY" -0.610267804090278
9 "Walking Upstairs" "fBodyAccmeanZ" -0.592119122804271
9 "Walking Upstairs" "fBodyAccstdX" -0.547995744907986
9 "Walking Upstairs" "fBodyAccstdY" -0.586766083232639
9 "Walking Upstairs" "fBodyAccstdZ" -0.501074006965903
9 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.609193721940625
9 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.786473954201389
9 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.700863097986111
9 "Walking Upstairs" "fBodyGyromeanX" -0.639863219559028
9 "Walking Upstairs" "fBodyGyromeanY" -0.683924287600694
9 "Walking Upstairs" "fBodyGyromeanZ" -0.612680463163889
9 "Walking Upstairs" "fBodyGyrostdX" -0.690689895534722
9 "Walking Upstairs" "fBodyGyrostdY" -0.667203220760417
9 "Walking Upstairs" "fBodyGyrostdZ" -0.619468634127778
9 "Walking Upstairs" "tBodyAccJerkMagmean" -0.621608245092361
9 "Walking Upstairs" "tBodyAccJerkmeanX" 0.0840171430291667
9 "Walking Upstairs" "tBodyAccJerkmeanY" 0.00678485848399306
9 "Walking Upstairs" "tBodyAccJerkmeanZ" -0.00102998088194444
9 "Walking Upstairs" "tBodyAccJerkstdX" -0.578305161360069
9 "Walking Upstairs" "tBodyAccJerkstdY" -0.678923872274306
9 "Walking Upstairs" "tBodyAccJerkstdZ" -0.721610094569444
9 "Walking Upstairs" "tBodyAccMagmean" -0.505183470509188
9 "Walking Upstairs" "tBodyAccmeanX" 0.270313841621528
9 "Walking Upstairs" "tBodyAccmeanY" -0.0209466555412396
9 "Walking Upstairs" "tBodyAccmeanZ" -0.101233826213889
9 "Walking Upstairs" "tBodyAccstdX" -0.555656544538194
9 "Walking Upstairs" "tBodyAccstdY" -0.5758878952125
9 "Walking Upstairs" "tBodyAccstdZ" -0.506111776081806
9 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.7629795809375
9 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.0892254930640278
9 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0397344421815972
9 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.053402884281875
9 "Walking Upstairs" "tBodyGyroJerkstdX" -0.7617108665625
9 "Walking Upstairs" "tBodyGyroJerkstdY" -0.773273878854167
9 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.744656038298611
9 "Walking Upstairs" "tBodyGyroMagmean" -0.550201866572569
9 "Walking Upstairs" "tBodyGyromeanX" -0.0701318154561458
9 "Walking Upstairs" "tBodyGyromeanY" -0.0729884312991667
9 "Walking Upstairs" "tBodyGyromeanZ" 0.109092913237986
9 "Walking Upstairs" "tBodyGyrostdX" -0.676452392569444
9 "Walking Upstairs" "tBodyGyrostdY" -0.670498220701389
9 "Walking Upstairs" "tBodyGyrostdZ" -0.587557692291458
9 "Walking Upstairs" "tGravityAccMagmean" -0.505183470509188
9 "Walking Upstairs" "tGravityAccmeanX" 0.670845545555556
9 "Walking Upstairs" "tGravityAccmeanY" -0.0467446999509028
9 "Walking Upstairs" "tGravityAccmeanZ" 0.104353653032743
9 "Walking Upstairs" "tGravityAccstdX" -0.958784666180556
9 "Walking Upstairs" "tGravityAccstdY" -0.949938115208333
9 "Walking Upstairs" "tGravityAccstdZ" -0.920554317815972
10 "Walking Downstairs" "fBodyAccJerkmeanX" -0.436761689484615
10 "Walking Downstairs" "fBodyAccJerkmeanY" -0.450402445118248
10 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.654781895967094
10 "Walking Downstairs" "fBodyAccJerkstdX" -0.444119132470983
10 "Walking Downstairs" "fBodyAccJerkstdY" -0.451626571504701
10 "Walking Downstairs" "fBodyAccJerkstdZ" -0.726013573974359
10 "Walking Downstairs" "fBodyAccMagmean" -0.407807233704274
10 "Walking Downstairs" "fBodyAccmeanX" -0.418694276739316
10 "Walking Downstairs" "fBodyAccmeanY" -0.380394009936325
10 "Walking Downstairs" "fBodyAccmeanZ" -0.572754894505128
10 "Walking Downstairs" "fBodyAccstdX" -0.429098457335897
10 "Walking Downstairs" "fBodyAccstdY" -0.430554427691538
10 "Walking Downstairs" "fBodyAccstdZ" -0.537241875010256
10 "Walking Downstairs" "fBodyBodyAccJerkMagmean" -0.398398451363248
10 "Walking Downstairs" "fBodyBodyGyroJerkMagmean" -0.713252357820513
10 "Walking Downstairs" "fBodyBodyGyroMagmean" -0.585222602952991
10 "Walking Downstairs" "fBodyGyromeanX" -0.531727937426966
10 "Walking Downstairs" "fBodyGyromeanY" -0.564114631944444
10 "Walking Downstairs" "fBodyGyromeanZ" -0.467504644086325
10 "Walking Downstairs" "fBodyGyrostdX" -0.621040868816239
10 "Walking Downstairs" "fBodyGyrostdY" -0.460535897286325
10 "Walking Downstairs" "fBodyGyrostdZ" -0.565036981154701
10 "Walking Downstairs" "tBodyAccJerkMagmean" -0.474897326746876
10 "Walking Downstairs" "tBodyAccJerkmeanX" 0.0804000423888889
10 "Walking Downstairs" "tBodyAccJerkmeanY" 0.0153774046898718
10 "Walking Downstairs" "tBodyAccJerkmeanZ" -0.0143982101450427
10 "Walking Downstairs" "tBodyAccJerkstdX" -0.414395232038462
10 "Walking Downstairs" "tBodyAccJerkstdY" -0.431961308787137
10 "Walking Downstairs" "tBodyAccJerkstdZ" -0.690604755970085
10 "Walking Downstairs" "tBodyAccMagmean" -0.384739666615641
10 "Walking Downstairs" "tBodyAccmeanX" 0.276238831213675
10 "Walking Downstairs" "tBodyAccmeanY" -0.0188857189162821
10 "Walking Downstairs" "tBodyAccmeanZ" -0.112087661002564
10 "Walking Downstairs" "tBodyAccstdX" -0.425216183982906
10 "Walking Downstairs" "tBodyAccstdY" -0.386704550776068
10 "Walking Downstairs" "tBodyAccstdZ" -0.523113372540812
10 "Walking Downstairs" "tBodyGyroJerkMagmean" -0.670402026880342
10 "Walking Downstairs" "tBodyGyroJerkmeanX" -0.11062834367265
10 "Walking Downstairs" "tBodyGyroJerkmeanY" -0.043380952132265
10 "Walking Downstairs" "tBodyGyroJerkmeanZ" -0.0554261378425641
10 "Walking Downstairs" "tBodyGyroJerkstdX" -0.632669178589744
10 "Walking Downstairs" "tBodyGyroJerkstdY" -0.713441119059829
10 "Walking Downstairs" "tBodyGyroJerkstdZ" -0.611026435705128
10 "Walking Downstairs" "tBodyGyroMagmean" -0.412441627912821
10 "Walking Downstairs" "tBodyGyromeanX" -0.0144658378235897
10 "Walking Downstairs" "tBodyGyromeanY" -0.0863038250719359
10 "Walking Downstairs" "tBodyGyromeanZ" 0.089594378107906
10 "Walking Downstairs" "tBodyGyrostdX" -0.597873796746581
10 "Walking Downstairs" "tBodyGyrostdY" -0.492482432210256
10 "Walking Downstairs" "tBodyGyrostdZ" -0.505981516216239
10 "Walking Downstairs" "tGravityAccMagmean" -0.384739666615641
10 "Walking Downstairs" "tGravityAccmeanX" 0.65835911957265
10 "Walking Downstairs" "tGravityAccmeanY" -0.165177771367521
10 "Walking Downstairs" "tGravityAccmeanZ" 0.0307366662204145
10 "Walking Downstairs" "tGravityAccstdX" -0.964245853333333
10 "Walking Downstairs" "tGravityAccstdY" -0.95273087965812
10 "Walking Downstairs" "tGravityAccstdZ" -0.929729024405983
10 "Walking Upstairs" "fBodyAccJerkmeanX" -0.978120306166667
10 "Walking Upstairs" "fBodyAccJerkmeanY" -0.9634427765
10 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.9826301395
10 "Walking Upstairs" "fBodyAccJerkstdX" -0.979612429166667
10 "Walking Upstairs" "fBodyAccJerkstdY" -0.964387826
10 "Walking Upstairs" "fBodyAccJerkstdZ" -0.9864711005
10 "Walking Upstairs" "fBodyAccMagmean" -0.951348618666667
10 "Walking Upstairs" "fBodyAccmeanX" -0.975310696833333
10 "Walking Upstairs" "fBodyAccmeanY" -0.940255585
10 "Walking Upstairs" "fBodyAccmeanZ" -0.976061050166667
10 "Walking Upstairs" "fBodyAccstdX" -0.978249844833333
10 "Walking Upstairs" "fBodyAccstdY" -0.928300078783333
10 "Walking Upstairs" "fBodyAccstdZ" -0.971528370666667
10 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.970436012833333
10 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.980438270333333
10 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.958964957333333
10 "Walking Upstairs" "fBodyGyromeanX" -0.9661191675
10 "Walking Upstairs" "fBodyGyromeanY" -0.976870853
10 "Walking Upstairs" "fBodyGyromeanZ" -0.9572695305
10 "Walking Upstairs" "fBodyGyrostdX" -0.971946495
10 "Walking Upstairs" "fBodyGyrostdY" -0.977034021833333
10 "Walking Upstairs" "fBodyGyrostdZ" -0.961499603833333
10 "Walking Upstairs" "tBodyAccJerkMagmean" -0.978933889
10 "Walking Upstairs" "tBodyAccJerkmeanX" 0.0775130550833333
10 "Walking Upstairs" "tBodyAccJerkmeanY" 0.00330831786383333
10 "Walking Upstairs" "tBodyAccJerkmeanZ" 0.000510105274833334
10 "Walking Upstairs" "tBodyAccJerkstdX" -0.977836345
10 "Walking Upstairs" "tBodyAccJerkstdY" -0.962510329833333
10 "Walking Upstairs" "tBodyAccJerkstdZ" -0.9852148295
10 "Walking Upstairs" "tBodyAccMagmean" -0.9617663145
10 "Walking Upstairs" "tBodyAccmeanX" 0.2792260805
10 "Walking Upstairs" "tBodyAccmeanY" -0.0137410699333333
10 "Walking Upstairs" "tBodyAccmeanZ" -0.1082356298
10 "Walking Upstairs" "tBodyAccstdX" -0.976914667166667
10 "Walking Upstairs" "tBodyAccstdY" -0.929141091633333
10 "Walking Upstairs" "tBodyAccstdZ" -0.972264913
10 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.984314541333333
10 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.0984885261
10 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0386820786833333
10 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.0560434883966667
10 "Walking Upstairs" "tBodyGyroJerkstdX" -0.978483352166667
10 "Walking Upstairs" "tBodyGyroJerkstdY" -0.983924353
10 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.982318139166667
10 "Walking Upstairs" "tBodyGyroMagmean" -0.948394682666667
10 "Walking Upstairs" "tBodyGyromeanX" -0.0342448434966667
10 "Walking Upstairs" "tBodyGyromeanY" -0.078152882769
10 "Walking Upstairs" "tBodyGyromeanZ" 0.0966117812
10 "Walking Upstairs" "tBodyGyrostdX" -0.970429545833333
10 "Walking Upstairs" "tBodyGyrostdY" -0.976850974833333
10 "Walking Upstairs" "tBodyGyrostdZ" -0.957569497
10 "Walking Upstairs" "tGravityAccMagmean" -0.9617663145
10 "Walking Upstairs" "tGravityAccmeanX" 0.582637512166667
10 "Walking Upstairs" "tGravityAccmeanY" 0.2814715215
10 "Walking Upstairs" "tGravityAccmeanZ" 0.1506301434
10 "Walking Upstairs" "tGravityAccstdX" -0.9719009915
10 "Walking Upstairs" "tGravityAccstdY" -0.961517524833333
10 "Walking Upstairs" "tGravityAccstdZ" -0.973718302333333
11 "Walking Upstairs" "fBodyAccJerkmeanX" -0.676672987166456
11 "Walking Upstairs" "fBodyAccJerkmeanY" -0.632374688606013
11 "Walking Upstairs" "fBodyAccJerkmeanZ" -0.825559590221519
11 "Walking Upstairs" "fBodyAccJerkstdX" -0.672195644346519
11 "Walking Upstairs" "fBodyAccJerkstdY" -0.609444998247785
11 "Walking Upstairs" "fBodyAccJerkstdZ" -0.858259630601266
11 "Walking Upstairs" "fBodyAccMagmean" -0.611528074359177
11 "Walking Upstairs" "fBodyAccmeanX" -0.619524028324684
11 "Walking Upstairs" "fBodyAccmeanY" -0.531455265662532
11 "Walking Upstairs" "fBodyAccmeanZ" -0.750026145791139
11 "Walking Upstairs" "fBodyAccstdX" -0.579491754749367
11 "Walking Upstairs" "fBodyAccstdY" -0.502570240243354
11 "Walking Upstairs" "fBodyAccstdZ" -0.652095671108544
11 "Walking Upstairs" "fBodyBodyAccJerkMagmean" -0.656133473274684
11 "Walking Upstairs" "fBodyBodyGyroJerkMagmean" -0.864827011392405
11 "Walking Upstairs" "fBodyBodyGyroMagmean" -0.757585939588608
11 "Walking Upstairs" "fBodyGyromeanX" -0.709949332117089
11 "Walking Upstairs" "fBodyGyromeanY" -0.776852868955696
11 "Walking Upstairs" "fBodyGyromeanZ" -0.708842979272152
11 "Walking Upstairs" "fBodyGyrostdX" -0.751758277167721
11 "Walking Upstairs" "fBodyGyrostdY" -0.670892713066772
11 "Walking Upstairs" "fBodyGyrostdZ" -0.75596062835443
11 "Walking Upstairs" "tBodyAccJerkMagmean" -0.679819504547468
11 "Walking Upstairs" "tBodyAccJerkmeanX" 0.0830134540658228
11 "Walking Upstairs" "tBodyAccJerkmeanY" 0.0078044254343038
11 "Walking Upstairs" "tBodyAccJerkmeanZ" -0.00657424975259494
11 "Walking Upstairs" "tBodyAccJerkstdX" -0.659323083055063
11 "Walking Upstairs" "tBodyAccJerkstdY" -0.608784226719937
11 "Walking Upstairs" "tBodyAccJerkstdZ" -0.842511816044304
11 "Walking Upstairs" "tBodyAccMagmean" -0.542825032813608
11 "Walking Upstairs" "tBodyAccmeanX" 0.27658531139557
11 "Walking Upstairs" "tBodyAccmeanY" -0.0191272531933228
11 "Walking Upstairs" "tBodyAccmeanZ" -0.108941761642405
11 "Walking Upstairs" "tBodyAccstdX" -0.58947649779557
11 "Walking Upstairs" "tBodyAccstdY" -0.490379346996835
11 "Walking Upstairs" "tBodyAccstdZ" -0.665324314227848
11 "Walking Upstairs" "tBodyGyroJerkMagmean" -0.826829028481013
11 "Walking Upstairs" "tBodyGyroJerkmeanX" -0.0805473309873418
11 "Walking Upstairs" "tBodyGyroJerkmeanY" -0.0493914065474684
11 "Walking Upstairs" "tBodyGyroJerkmeanZ" -0.0480140167267405
11 "Walking Upstairs" "tBodyGyroJerkstdX" -0.781738140601266
11 "Walking Upstairs" "tBodyGyroJerkstdY" -0.868377254082279
11 "Walking Upstairs" "tBodyGyroJerkstdZ" -0.795490882468354
11 "Walking Upstairs" "tBodyGyroMagmean" -0.628367851066456
11 "Walking Upstairs" "tBodyGyromeanX" -0.0547328440272468
11 "Walking Upstairs" "tBodyGyromeanY" -0.0582275770813291
11 "Walking Upstairs" "tBodyGyromeanZ" 0.087284109682356
11 "Walking Upstairs" "tBodyGyrostdX" -0.739922126628797
11 "Walking Upstairs" "tBodyGyrostdY" -0.703501766487342
11 "Walking Upstairs" "tBodyGyrostdZ" -0.725016008797468
11 "Walking Upstairs" "tGravityAccMagmean" -0.542825032813608
11 "Walking Upstairs" "tGravityAccmeanX" 0.730526184936709
11 "Walking Upstairs" "tGravityAccmeanY" 0.0527387028613924
11 "Walking Upstairs" "tGravityAccmeanZ" 0.140209861246835
11 "Walking Upstairs" "tGravityAccstdX" -0.975394457689873
11 "Walking Upstairs" "tGravityAccstdY" -0.957138770727848
11 "Walking Upstairs" "tGravityAccstdZ" -0.956812000411392
12 "Sitting" "fBodyAccJerkmeanX" -0.51464202580597
12 "Sitting" "fBodyAccJerkmeanY" -0.471744804389552
12 "Sitting" "fBodyAccJerkmeanZ" -0.799284140671642
12 "Sitting" "fBodyAccJerkstdX" -0.505745022388806
12 "Sitting" "fBodyAccJerkstdY" -0.447339284527239
12 "Sitting" "fBodyAccJerkstdZ" -0.825620583955224
12 "Sitting" "fBodyAccMagmean" -0.47792395599403
12 "Sitting" "fBodyAccmeanX" -0.498119157841045
12 "Sitting" "fBodyAccmeanY" -0.392694131024627
12 "Sitting" "fBodyAccmeanZ" -0.75610207
12 "Sitting" "fBodyAccstdX" -0.514152324191791
12 "Sitting" "fBodyAccstdY" -0.444910001659702
12 "Sitting" "fBodyAccstdZ" -0.728469606492537
12 "Sitting" "fBodyBodyAccJerkMagmean" -0.461153229439552
12 "Sitting" "fBodyBodyGyroJerkMagmean" -0.749207546626866
12 "Sitting" "fBodyBodyGyroMagmean" -0.669095112974627
12 "Sitting" "fBodyGyromeanX" -0.585669505506716
12 "Sitting" "fBodyGyromeanY" -0.708184516268657
12 "Sitting" "fBodyGyromeanZ" -0.64488048111194
12 "Sitting" "fBodyGyrostdX" -0.707831066395522
12 "Sitting" "fBodyGyrostdY" -0.669622323059701
12 "Sitting" "fBodyGyrostdZ" -0.748431752686567
12 "Sitting" "tBodyAccJerkMagmean" -0.553813266144776
12 "Sitting" "tBodyAccJerkmeanX" 0.0572366455208955
12 "Sitting" "tBodyAccJerkmeanY" 0.010632586489403
12 "Sitting" "tBodyAccJerkmeanZ" 0.0155338481445373
12 "Sitting" "tBodyAccJerkstdX" -0.487513853589552
12 "Sitting" "tBodyAccJerkstdY" -0.441798499370224
12 "Sitting" "tBodyAccJerkstdZ" -0.813044700746269
12 "Sitting" "tBodyAccMagmean" -0.485419876919403
12 "Sitting" "tBodyAccmeanX" 0.275639357761194
12 "Sitting" "tBodyAccmeanY" -0.0184861388459702
12 "Sitting" "tBodyAccmeanZ" -0.107917262447761
12 "Sitting" "tBodyAccstdX" -0.508665196767164
12 "Sitting" "tBodyAccstdY" -0.401357613464179
12 "Sitting" "tBodyAccstdZ" -0.722443639029851
12 "Sitting" "tBodyGyroJerkMagmean" -0.735015701865672
12 "Sitting" "tBodyGyroJerkmeanX" -0.0726924262059701
12 "Sitting" "tBodyGyroJerkmeanY" -0.0457374795179104
12 "Sitting" "tBodyGyroJerkmeanZ" -0.0515110922703731
12 "Sitting" "tBodyGyroJerkstdX" -0.623189590291045
12 "Sitting" "tBodyGyroJerkstdY" -0.786312781716418
12 "Sitting" "tBodyGyroJerkstdZ" -0.71311417830597
12 "Sitting" "tBodyGyroMagmean" -0.585957269414925
12 "Sitting" "tBodyGyromeanX" -0.0702784362985075
12 "Sitting" "tBodyGyromeanY" -0.0422418424895522
12 "Sitting" "tBodyGyromeanZ" 0.089311570049403
12 "Sitting" "tBodyGyrostdX" -0.677307561997761
12 "Sitting" "tBodyGyrostdY" -0.680398804104478
12 "Sitting" "tBodyGyrostdZ" -0.699245741395522
12 "Sitting" "tGravityAccMagmean" -0.485419876919403
12 "Sitting" "tGravityAccmeanX" 0.629964778955224
12 "Sitting" "tGravityAccmeanY" 0.112652596558955
12 "Sitting" "tGravityAccmeanZ" -0.0494520137037313
12 "Sitting" "tGravityAccstdX" -0.973039656865672
12 "Sitting" "tGravityAccstdY" -0.961684570149254
12 "Sitting" "tGravityAccstdZ" -0.956887170522388
12 "Walking Downstairs" "fBodyAccJerkmeanX" -0.659962097978441
12 "Walking Downstairs" "fBodyAccJerkmeanY" -0.677425008402742
12 "Walking Downstairs" "fBodyAccJerkmeanZ" -0.758238879408602
12 "Walking Downstairs" "fBodyAccJerkstdX" -0.67299670577957
12 "Walking Downstairs" "fBodyAccJerkstdY" -0.674141468072581
12 "Walking Downstairs" "fBodyAccJerkstdZ" -0.796308612258064
12 "Walking Downstairs" "fBodyAccMagmean" -0.617897670354839
12 "Walking Downstairs" "fBodyAccmeanX" -0.637131722208064
